country	year	pop	continent	lifeExp	gdpPercap
Jordan	1997	4526235	Asia	69.772	3645.379572
Jordan	2002	5307470	Asia	71.263	3844.917194
Jordan	2007	6053193	Asia	72.535	4519.461171
Kazakhstan	1992	16542063	FSU	65.359	5919.908968
Kazakhstan	1997	15484518	FSU	62.959	4709.057407
Kazakhstan	2002	15077224	FSU	64.878	6667.304371
Kazakhstan	2007	15284929	FSU	66.996	10312.77139
Kenya	1952	6464046	Africa	42.27	853.540919
Kenya	1957	7454779	Africa	44.686	944.4383152
Kenya	1962	8678557	Africa	47.949	896.9663732
Kenya	1967	10191512	Africa	50.654	1056.736457
Kenya	1972	12044785	Africa	53.559	1222.359968
Kenya	1977	14500404	Africa	56.155	1267.613204
Kenya	1982	17661452	Africa	58.766	1348.225791
Kenya	1987	21198082	Africa	59.339	1361.936856
Kenya	1992	25020539	Africa	59.285	1341.921721
Kenya	1997	28263827	Africa	54.407	1360.485021
Kenya	2002	31386842	Africa	50.992	1287.514732
Kenya	2007	35610177	Africa	54.11	1463.249282
Korea, Dem. Rep.	1952	8865488	Asia	50.056	1088.277758
Korea, Dem. Rep.	1957	9411381	Asia	54.081	1571.134655
Korea, Dem. Rep.	1962	10917494	Asia	56.656	1621.693598
Korea, Dem. Rep.	1967	12617009	Asia	59.942	2143.540609
Korea, Dem. Rep.	1972	14781241	Asia	63.983	3701.621503
Korea, Dem. Rep.	1977	16325320	Asia	67.159	4106.301249
Korea, Dem. Rep.	1982	17647518	Asia	69.1	4106.525293
Korea, Dem. Rep.	1987	19067554	Asia	70.647	4106.492315
Korea, Dem. Rep.	1992	20711375	Asia	69.978	3726.063507
Korea, Dem. Rep.	1997	21585105	Asia	67.727	1690.756814
Korea, Dem. Rep.	2002	22215365	Asia	66.662	1646.758151
Korea, Dem. Rep.	2007	23301725	Asia	67.297	1593.06548
Korea, Rep.	1952	20947571	Asia	47.453	1030.592226
Korea, Rep.	1957	22611552	Asia	52.681	1487.593537
Korea, Rep.	1962	26420307	Asia	55.292	1536.344387
Korea, Rep.	1967	30131000	Asia	57.716	2029.228142
Korea, Rep.	1972	33505000	Asia	62.612	3030.87665
Korea, Rep.	1977	36436000	Asia	64.766	4657.22102
Korea, Rep.	1982	39326000	Asia	67.123	5622.942464
Korea, Rep.	1987	41622000	Asia	69.81	8533.088805
Korea, Rep.	1992	43805450	Asia	72.244	12104.27872
Korea, Rep.	1997	46173816	Asia	74.647	15993.52796
Korea, Rep.	2002	47969150	Asia	77.045	19233.98818
Korea, Rep.	2007	49044790	Asia	78.623	23348.13973
Kuwait	1952	160000	Asia	55.565	108382.3529
Kuwait	1957	212846	Asia	58.033	113523.1329
Kuwait	1962	358266	Asia	60.47	95458.11176
Kuwait	1967	575003	Asia	64.624	80894.88326
Kuwait	1972	841934	Asia	67.712	109347.867
Kuwait	1977	1140357	Asia	69.343	59265.47714
Kuwait	1982	1497494	Asia	71.309	31354.03573
Kuwait	1987	1891487	Asia	74.174	28118.42998
Kuwait	1992	1418095	Asia	75.19	34932.91959
Kuwait	1997	1765345	Asia	76.156	40300.61996
Kuwait	2002	2111561	Asia	76.904	35110.10566
Kuwait	2007	2505559	Asia	77.588	47306.98978
Latvia	1965	2253604	FSU	71.2	4078.828307
Latvia	1966	2278721	FSU	71.16	4110.991504
Latvia	1967	2301371	FSU	70.82	4444.343948
Latvia	1968	2322031	FSU	70.46	4596.577322
Latvia	1969	2341871	FSU	70.2	4651.532907
Latvia	1970	2361159	FSU	70.22	5470.687438
Latvia	1971	2381641	FSU	70.57	5845.609237
Latvia	1972	2401244	FSU	70.25	6095.312282
Latvia	1973	2421355	FSU	70.2	6395.096187
Latvia	1974	2442473	FSU	70.11	6651.164666
Latvia	1975	2461606	FSU	69.28	7050.027426
Latvia	1976	2476760	FSU	69.41	7350.82488
Latvia	1977	2491407	FSU	69.45	7488.923552
Latvia	1978	2504508	FSU	69.35	7635.76512
Latvia	1979	2514167	FSU	68.87	8000.758563
Latvia	1980	2524543	FSU	69.19	8278.288323
Latvia	1981	2536976	FSU	69.13	8578.012786
Latvia	1982	2552229	FSU	69.71	8728.455352
Latvia	1983	2569826	FSU	69.47	9127.299087
Latvia	1984	2587996	FSU	69.51	9596.890615
Latvia	1985	2606405	FSU	69.63	9502.493873
Latvia	1986	2626695	FSU	71.01	9893.284982
Latvia	1987	2648965	FSU	71.05	10063.52646
Latvia	1988	2664068	FSU	70.99	10512.99302
Latvia	1989	2667309	FSU	70.46	11044.47612
Latvia	1990	2663590	FSU	69.51	10217.78407
Latvia	1991	2651308	FSU	69.24	8960.019583
Latvia	1992	2615869	FSU	68.57	6151.514963
Latvia	1993	2565708	FSU	66.78	5948.957499
Latvia	1994	2523532	FSU	65.53	6169.897953
Latvia	1995	2488008	FSU	66.33	6191.799537
Latvia	1996	2460277	FSU	68.93	6488.442082
Latvia	1997	2435967	FSU	69.56	7143.441635
Latvia	1998	2413173	FSU	69.2	7604.973664
Latvia	1999	2393657	FSU	69.99	8028.968025
Latvia	2000	2376178	FSU	70.56	8649.224406
Latvia	2001	2358232	FSU	70.32	9396.422979
Latvia	2002	2340205	FSU	70.68	10094.47045
Latvia	2003	2322943	FSU	71.17	10879.76673
Latvia	2004	2306306	FSU	71.51	11888.05426
Latvia	2005	2290237	FSU	71.25	13218
Latvia	2007	2259810	FSU	72.674	16539.4535
Lebanon	1952	1439529	Asia	55.928	4834.804067
Lebanon	1957	1647412	Asia	59.489	6089.786934
Lebanon	1962	1886848	Asia	62.094	5714.560611
Lebanon	1967	2186894	Asia	63.87	6006.983042
Lebanon	1972	2680018	Asia	65.421	7486.384341
Lebanon	1977	3115787	Asia	66.099	8659.696836
Lebanon	1982	3086876	Asia	66.983	7640.519521
Lebanon	1987	3089353	Asia	67.926	5377.091329
Lebanon	1992	3219994	Asia	69.292	6890.806854
Lebanon	1997	3430388	Asia	70.265	8754.96385
Lebanon	2002	3677780	Asia	71.028	9313.93883
Lebanon	2007	3921278	Asia	71.993	10461.05868
Lesotho	1952	748747	Africa	42.138	298.8462121
Lesotho	1957	813338	Africa	45.047	335.9971151
Lesotho	1962	893143	Africa	47.747	411.8006266
Lesotho	1967	996380	Africa	48.492	498.6390265
Lesotho	1972	1116779	Africa	49.767	496.5815922
Lesotho	1977	1251524	Africa	52.208	745.3695408
Lesotho	1982	1411807	Africa	55.078	797.2631074
Lesotho	1987	1599200	Africa	57.18	773.9932141
Lesotho	1992	1803195	Africa	59.685	977.4862725
Lesotho	1997	1982823	Africa	55.558	1186.147994
Lesotho	2002	2046772	Africa	44.593	1275.184575
Lesotho	2007	2012649	Africa	42.592	1569.331442
Liberia	1952	863308	Africa	38.48	575.5729961
Liberia	1957	975950	Africa	39.486	620.9699901
Liberia	1962	1112796	Africa	40.502	634.1951625
Liberia	1967	1279406	Africa	41.536	713.6036483
Liberia	1972	1482628	Africa	42.614	803.0054535
Liberia	1977	1703617	Africa	43.764	640.3224383
Liberia	1982	1956875	Africa	44.852	572.1995694
Liberia	1987	2269414	Africa	46.027	506.1138573
Liberia	1992	1912974	Africa	40.802	636.6229191
Liberia	1997	2200725	Africa	42.221	609.1739508
Liberia	2002	2814651	Africa	43.753	531.4823679
Liberia	2007	3193942	Africa	45.678	414.5073415
Libya	1950	961305	Africa	42.723	2084.283473
Libya	1952	1019729	Africa	42.723	2387.54806
Libya	1957	1201578	Africa	45.289	3448.284395
Libya	1962	1441863	Africa	47.808	6757.030816
Libya	1967	1759224	Africa	50.227	18772.75169
Libya	1972	2183877	Africa	52.773	21011.49721
Libya	1977	2721783	Africa	57.442	21951.21176
Libya	1982	3344074	Africa	62.155	17364.27538
Libya	1987	3799845	Africa	66.234	11770.5898
Libya	1992	4364501	Africa	68.755	9640.138501
Libya	1997	4759670	Africa	71.555	9467.446056
Libya	2002	5368585	Africa	72.737	9534.677467
Libya	2007	6036914	Africa	73.952	12057.49928
Lithuania	1973	3245551	FSU	71.61	11523.45902
Lithuania	1990	3694836	FSU	71.37	13148.25839
Lithuania	1991	3702136	FSU	70.54	12374.35926
Lithuania	1992	3700278	FSU	70.4	9743.510738
Lithuania	1993	3689004	FSU	69.01	8190.015322
Lithuania	1994	3679636	FSU	68.58	7406.201416
Lithuania	1995	3673577	FSU	69.02	7804.174479
Lithuania	1996	3668316	FSU	70.14	8182.689266
Lithuania	1997	3664372	FSU	70.98	8764.901122
Lithuania	1998	3661168	FSU	71.31	9412.969278
Lithuania	1999	3658454	FSU	71.69	9259.81304
Lithuania	2000	3654387	FSU	72.14	9631.652985
Lithuania	2001	3645747	FSU	71.74	10272.36554
Lithuania	2002	3633232	FSU	71.93	11008.67662
Lithuania	2003	3620094	FSU	72.18	12120.3462
Lithuania	2004	3607899	FSU	72.14	13049.47815
Lithuania	2005	3596617	FSU	71.56	14085
Lithuania	2007	3575439	FSU	72.962	16666.50874
Luxembourg	1950	295587	Europe	65.7472	14554.95629
Luxembourg	1952	299263	Europe	65.92	14326.13779
Luxembourg	1957	308453	Europe	67.47	16545.86334
Luxembourg	1960	313969	Europe	69.07	17086.72171
Luxembourg	1961	316845	Europe	69.57	17621.05133
Luxembourg	1962	320750	Europe	68.67	17713.69998
Luxembourg	1963	324100	Europe	68.89	17788.60394
Luxembourg	1964	327750	Europe	69.07	19273.35177
Luxembourg	1965	331500	Europe	69.4	19349.15509
Luxembourg	1966	333895	Europe	69.31	19340.04205
Luxembourg	1967	335012	Europe	69.69	19163.00329
Luxembourg	1968	335867	Europe	70.28	19989.64977
Luxembourg	1969	337500	Europe	69.84	22105.34353
Luxembourg	1970	339174	Europe	69.58	22298.67123
Luxembourg	1971	342400	Europe	69.47	22667.93419
Luxembourg	1972	346600	Europe	70.71	23883.19799
Luxembourg	1973	350450	Europe	70.47	25579.14322
Luxembourg	1974	355050	Europe	70.55	26441.81023
Luxembourg	1975	358950	Europe	70.52	24454.52122
Luxembourg	1976	360750	Europe	70.47	24917.28779
Luxembourg	1977	361450	Europe	71.76	25282.32839
Luxembourg	1978	362100	Europe	71.71	26202.0136
Luxembourg	1979	363000	Europe	72.41	26887.08062
Luxembourg	1980	364400	Europe	72.59	27021.64537
Luxembourg	1981	365400	Europe	72.38	26826.65989
Luxembourg	1982	365718	Europe	72.47	27078.42115
Luxembourg	1983	365885	Europe	73.35	27876.96353
Luxembourg	1984	366272	Europe	73.11	29606.07112
Luxembourg	1985	367169	Europe	73.68	30435.46678
Luxembourg	1986	369019	Europe	74.61	33355.97899
Luxembourg	1987	371660	Europe	74.15	34518.86801
Luxembourg	1988	375624	Europe	74.75	37373.59064
Luxembourg	1989	377621	Europe	74.68	40736.66326
Luxembourg	1990	382966	Europe	75.4	42467.63837
Luxembourg	1991	387152	Europe	75.47	45750.52091
Luxembourg	1992	392552	Europe	75.17	45854.3599
Luxembourg	1993	398084	Europe	75.75	47055.53084
Luxembourg	1994	403756	Europe	76.37	48284.01468
Luxembourg	1995	409704	Europe	76.48	48165.2586
Luxembourg	1996	415566	Europe	76.5	49005.58853
Luxembourg	1997	421014	Europe	76.82	52622.89589
Luxembourg	1998	426495	Europe	77.01	55788.95866
Luxembourg	1999	432527	Europe	77.68	59349.52097
Luxembourg	2000	438777	Europe	77.83	63924.1627
Luxembourg	2001	444779	Europe	77.96	63932.8448
Luxembourg	2002	450786	Europe	78.09	64421.03482
Luxembourg	2003	456764	Europe	77.96	65308.34204
Luxembourg	2004	462690	Europe	79.27	67283.43435
Luxembourg	2005	468571	Europe	79.57	70014
Macao, China	1972	261202	Asia	66.42	9344.183089
Macao, China	1977	249116	Asia	69.43	12941.18511
Macao, China	1982	270811	Asia	74.03	15856.61506
Macao, China	1987	322983	Asia	76.04	18701.7828
Macao, China	1992	375382	Asia	77.3	22917.23203
Macao, China	1997	417129	Asia	78.809	23790.48933
Macao, China	2002	437794	Asia	79.982	24755.47297
Macao, China	2007	456989	Asia	80.718	54589.82024
Madagascar	1952	4762912	Africa	36.681	1443.011715
Madagascar	1957	5181679	Africa	38.865	1589.20275
Madagascar	1962	5703324	Africa	40.848	1643.38711
Madagascar	1967	6334556	Africa	42.881	1634.047282
Madagascar	1972	7082430	Africa	44.851	1748.562982
Madagascar	1977	8007166	Africa	46.881	1544.228586
Madagascar	1982	9171477	Africa	48.969	1302.878658
Madagascar	1987	10568642	Africa	49.35	1155.441948
Madagascar	1992	12210395	Africa	52.214	1040.67619
Madagascar	1997	14165114	Africa	54.978	986.2958956
Madagascar	2002	16473477	Africa	57.286	894.6370822
Madagascar	2007	19167654	Africa	59.443	1044.770126
Malawi	1952	2917802	Africa	36.256	369.1650802
Malawi	1957	3221238	Africa	37.207	416.3698064
Malawi	1962	3628608	Africa	38.41	427.9010856
Malawi	1967	4147252	Africa	39.487	495.5147806
Malawi	1972	4730997	Africa	41.766	584.6219709
Malawi	1977	5637246	Africa	43.767	663.2236766
Malawi	1982	6502825	Africa	45.642	632.8039209
Malawi	1987	7824747	Africa	47.457	635.5173634
Malawi	1992	10014249	Africa	49.42	563.2000145
Malawi	1997	10419991	Africa	47.495	692.2758103
Malawi	2002	11824495	Africa	45.009	665.4231186
Malawi	2007	13327079	Africa	48.303	759.3499101
Malaysia	1952	6748378	Asia	48.463	1831.132894
Malaysia	1957	7739235	Asia	52.102	1810.066992
Malaysia	1962	8906385	Asia	55.737	2036.884944
Malaysia	1967	10154878	Asia	59.371	2277.742396
Malaysia	1972	11441462	Asia	63.01	2849.09478
Malaysia	1977	12845381	Asia	65.256	3827.921571
Malaysia	1982	14441916	Asia	68	4920.355951
Malaysia	1987	16331785	Asia	69.5	5249.802653
Malaysia	1992	18319502	Asia	70.693	7277.912802
Malaysia	1997	20476091	Asia	71.938	10132.90964
Malaysia	2002	22662365	Asia	73.044	10206.97794
Malaysia	2007	24821286	Asia	74.241	12451.6558
Maldives	1972	122681	Asia	51.44	719.3213789
Maldives	1977	140721	Asia	54.58	698.0381402
Maldives	1982	164210	Asia	57.137	985.4992676
Maldives	1987	194783	Asia	59.637	1674.197279
Maldives	1992	232026	Asia	60.989	2261.799787
Maldives	1997	274366	Asia	63.413	2945.765301
Maldives	2002	320165	Asia	65.584	3643.831807
Maldives	2007	369031	Asia	68.464	5166.82166
Mali	1952	3838168	Africa	33.685	452.3369807
Mali	1957	4241884	Africa	35.307	490.3821867
Mali	1962	4690372	Africa	36.936	496.1743428
Mali	1967	5212416	Africa	38.487	545.0098873
Mali	1972	5828158	Africa	39.977	581.3688761
Mali	1977	6491649	Africa	41.714	686.3952693
Mali	1982	6998256	Africa	43.916	618.0140641
Mali	1987	7634008	Africa	46.364	684.1715576
Mali	1992	8416215	Africa	48.388	739.014375
Mali	1997	9384984	Africa	49.903	790.2579846
Mali	2002	10580176	Africa	51.818	951.4097518
Mali	2007	12031795	Africa	54.467	1042.581557
Malta	1962	329011	Europe	68.896	2250.881414
Malta	1967	318573	Europe	69.456	2878.912966
Malta	1972	319430	Europe	70.648	4129.491285
Malta	1977	332066	Europe	72.167	7348.855744
Malta	1982	360222	Europe	73.547	9683.25022
Malta	1987	349047	Europe	75.039	11105.42748
Malta	1992	365897	Europe	76.274	14745.5202
Malta	1997	382953	Europe	77.402	18048.17488
Malta	2002	393515	Europe	78.617	20162.82658
Malta	2007	401880	Europe	79.44	21711.72686
Martinique	2002	422277	Americas	78.783	13561.80991
Mauritania	1952	1022556	Africa	40.543	743.1159097
Mauritania	1957	1076852	Africa	42.338	846.1202613
Mauritania	1962	1146757	Africa	44.248	1055.896036
Mauritania	1967	1230542	Africa	46.289	1421.145193
Mauritania	1972	1332786	Africa	48.437	1586.851781
Mauritania	1977	1456688	Africa	50.852	1497.492223
Mauritania	1982	1622136	Africa	53.599	1481.150189
Mauritania	1987	1841240	Africa	56.145	1421.603576
Mauritania	1992	2119465	Africa	58.333	1361.369784
Mauritania	1997	2444741	Africa	60.43	1483.136136
Mauritania	2002	2828858	Africa	62.247	1579.019543
Mauritania	2007	3270065	Africa	64.164	1803.151496
Mauritius	1952	516556	Africa	50.986	1967.955707
Mauritius	1957	609816	Africa	58.089	2034.037981
Mauritius	1962	701016	Africa	60.246	2529.067487
Mauritius	1967	789309	Africa	61.557	2475.387562
Mauritius	1972	851334	Africa	62.944	2575.484158
Mauritius	1977	913025	Africa	64.93	3710.982963
Mauritius	1982	992040	Africa	66.711	3688.037739
Mauritius	1987	1042663	Africa	68.74	4783.586903
Mauritius	1992	1096202	Africa	69.745	6058.253846
Mauritius	1997	1149818	Africa	70.736	7425.705295
Mauritius	2002	1200206	Africa	71.954	9021.815894
Mauritius	2007	1250882	Africa	72.801	10956.99112
Mexico	1950	28485180	Americas	49.6	3293.777163
Mexico	1952	30144317	Americas	50.789	3478.125529
Mexico	1957	35015548	Americas	55.19	4131.546641
Mexico	1962	41121485	Americas	58.299	4581.609385
Mexico	1967	47995559	Americas	60.11	5754.733883
Mexico	1972	55984294	Americas	62.361	6809.40669
Mexico	1977	63759976	Americas	65.032	7674.929108
Mexico	1982	71640904	Americas	67.405	9611.147541
Mexico	1987	80122492	Americas	69.498	8688.156003
Mexico	1992	88111030	Americas	71.455	9472.384295
Mexico	1997	95895146	Americas	73.67	9767.29753
Mexico	2002	102479927	Americas	74.902	10742.44053
Mexico	2007	108700891	Americas	76.195	11977.57496
Micronesia, Fed. Sts.	1972	60427	Oceania	62.599	3495.176267
Micronesia, Fed. Sts.	1977	70368	Oceania	64.693	5234.54568
Micronesia, Fed. Sts.	1982	82188	Oceania	65.328	4745.825391
Micronesia, Fed. Sts.	1987	97727	Oceania	65.883	5205.100479
Micronesia, Fed. Sts.	1992	114694	Oceania	66.443	5659.930189
Micronesia, Fed. Sts.	1997	106911	Oceania	67.056	5238.144022
Micronesia, Fed. Sts.	2002	108071	Oceania	67.573	5565.146878
Micronesia, Fed. Sts.	2007	107862	Oceania	68.534	5422.128967
Moldova	1950	2336432	Europe	58.4	2752.304469
Moldova	1992	4448083	Europe	67.276	2839.94394
Moldova	1997	4441779	Europe	66.75	1830.29436
Moldova	2002	4434547	Europe	67.922	1933.647251
Moldova	2007	4480560	Europe	68.865	2604.750526
Mongolia	1952	800663	Asia	42.244	786.5668575
Mongolia	1957	882134	Asia	45.248	912.6626085
Mongolia	1962	1010280	Asia	48.251	1056.353958
Mongolia	1967	1149500	Asia	51.253	1226.04113
Mongolia	1972	1320500	Asia	53.754	1421.741975
Mongolia	1977	1528000	Asia	55.491	1647.511665
Mongolia	1982	1756032	Asia	57.489	2000.603139
Mongolia	1987	2015133	Asia	60.222	2338.008304
Mongolia	1992	2312802	Asia	61.271	1785.402016
Mongolia	1997	2494803	Asia	63.625	1902.2521
Mongolia	2002	2674234	Asia	65.033	2140.739323
Mongolia	2007	2874127	Asia	66.803	3095.772271
Montenegro	1952	413834	Europe	59.164	2647.585601
Montenegro	1957	442829	Europe	61.448	3682.259903
Montenegro	1962	474528	Europe	63.728	4649.593785
Montenegro	1967	501035	Europe	67.178	5907.850937
Montenegro	1972	527678	Europe	70.636	7778.414017
Montenegro	1977	560073	Europe	73.066	9595.929905
Montenegro	1982	562548	Europe	74.101	11222.58762
Montenegro	1987	569473	Europe	74.865	11732.51017
Montenegro	1992	621621	Europe	75.435	7003.339037
Montenegro	1997	692651	Europe	75.445	6465.613349
Montenegro	2002	720230	Europe	73.981	6557.194282
Montenegro	2007	684736	Europe	74.543	9253.896111
Morocco	1952	9939217	Africa	42.873	1688.20357
Morocco	1957	11406350	Africa	45.423	1642.002314
Morocco	1962	13056604	Africa	47.924	1566.353493
Morocco	1967	14770296	Africa	50.335	1711.04477
Morocco	1972	16660670	Africa	52.862	1930.194975
Morocco	1977	18396941	Africa	55.73	2370.619976
Morocco	1982	20198730	Africa	59.65	2702.620356
Morocco	1987	22987397	Africa	62.677	2755.046991
Morocco	1992	25798239	Africa	65.393	2948.047252
Morocco	1997	28529501	Africa	67.66	2982.101858
Morocco	2002	31167783	Africa	69.615	3258.495584
Morocco	2007	33757175	Africa	71.164	3820.17523
Mozambique	1952	6446316	Africa	31.286	468.5260381
Mozambique	1957	7038035	Africa	33.779	495.5868333
Mozambique	1962	7788944	Africa	36.161	556.6863539
Mozambique	1967	8680909	Africa	38.113	566.6691539
Mozambique	1972	9809596	Africa	40.328	724.9178037
Mozambique	1977	11127868	Africa	42.495	502.3197334
Mozambique	1982	12587223	Africa	42.795	462.2114149
Mozambique	1987	12891952	Africa	42.861	389.8761846
Mozambique	1992	13160731	Africa	44.284	410.8968239
Mozambique	1997	16603334	Africa	46.344	472.3460771
Mozambique	2002	18473780	Africa	44.026	633.6179466
Mozambique	2007	19951656	Africa	42.082	823.6856205
Myanmar	1952	20092996	Asia	36.319	331
Myanmar	1957	21731844	Asia	41.905	350
Myanmar	1962	23634436	Asia	45.108	388
Myanmar	1967	25870271	Asia	49.379	349
Myanmar	1972	28466390	Asia	53.07	357
Myanmar	1977	31528087	Asia	56.059	371
Myanmar	1982	34680442	Asia	58.056	424
Myanmar	1987	38028578	Asia	58.339	385
Myanmar	1992	40546538	Asia	59.32	347
Myanmar	1997	43247867	Asia	60.328	415
Myanmar	2002	45598081	Asia	59.908	611
Myanmar	2007	47761980	Asia	62.069	944
Namibia	1952	485831	Africa	41.725	2423.780443
Namibia	1957	548080	Africa	45.226	2621.448058
Namibia	1962	621392	Africa	48.386	3173.215595
Namibia	1967	706640	Africa	51.159	3793.694753
Namibia	1972	821782	Africa	53.867	3746.080948
Namibia	1977	977026	Africa	56.437	3876.485958
Namibia	1982	1099010	Africa	58.968	4191.100511
Namibia	1987	1278184	Africa	60.835	3693.731337
Namibia	1992	1554253	Africa	61.999	3804.537999
Namibia	1997	1774766	Africa	58.909	3899.52426
Namibia	2002	1972153	Africa	51.479	4072.324751
Namibia	2007	2055080	Africa	52.906	4811.060429
Nepal	1952	9182536	Asia	36.157	545.8657229
Nepal	1957	9682338	Asia	37.686	597.9363558
Nepal	1962	10332057	Asia	39.393	652.3968593
Nepal	1967	11261690	Asia	41.472	676.4422254
Nepal	1972	12412593	Asia	43.971	674.7881296
Nepal	1977	13933198	Asia	46.748	694.1124398
Nepal	1982	15796314	Asia	49.594	718.3730947
Nepal	1987	17917180	Asia	52.537	775.6324501
Nepal	1992	20326209	Asia	55.727	897.7403604
Nepal	1997	23001113	Asia	59.426	1010.892138
Nepal	2002	25873917	Asia	61.34	1057.206311
Nepal	2007	28901790	Asia	63.785	1091.359778
Netherlands	1950	10113527	Europe	71.45	8812.238998
Netherlands	1951	10264311	Europe	71.51	8892.34982
Netherlands	1952	10381988	Europe	72.13	8941.571858
Netherlands	1953	10493184	Europe	71.71	9596.895432
Netherlands	1954	10615380	Europe	72.4	10147.32274
Netherlands	1955	10750842	Europe	72.52	10738.2935
Netherlands	1956	10889351	Europe	72.54	11083.16937
Netherlands	1957	11026383	Europe	72.99	11276.19344
Netherlands	1958	11186875	Europe	73.15	10999.30344
Netherlands	1959	11347639	Europe	73.19	11358.20225
Netherlands	1960	11486000	Europe	73.37	12241.95066
Netherlands	1961	11638713	Europe	73.56	12434.57791
Netherlands	1962	11805689	Europe	73.23	12790.84956
Netherlands	1963	11965966	Europe	73.35	13039.60049
Netherlands	1964	12127120	Europe	73.73	13985.56106
Netherlands	1965	12292000	Europe	73.6	14533.04844
Netherlands	1966	12454800	Europe	73.55	14749.6671
Netherlands	1967	12596822	Europe	73.82	15363.25136
Netherlands	1968	12724680	Europe	73.63	16231.6153
Netherlands	1969	12873000	Europe	73.54	17146.65508
Netherlands	1970	13032335	Europe	73.6	17909.64795
Netherlands	1971	13193776	Europe	73.84	18483.3995
Netherlands	1972	13329874	Europe	73.75	18794.74567
Netherlands	1973	13438404	Europe	74.2	19560.58115
Netherlands	1974	13540584	Europe	74.59	20208.28106
Netherlands	1975	13653438	Europe	74.52	20068.17329
Netherlands	1976	13769913	Europe	74.65	20812.64584
Netherlands	1977	13852989	Europe	75.24	21209.0592
Netherlands	1978	13936754	Europe	75.15	21607.64747
Netherlands	1979	14030002	Europe	75.63	21847.80201
Netherlands	1980	14143901	Europe	75.76	22044.90535
Netherlands	1981	14246049	Europe	75.97	21783.56027
Netherlands	1982	14310401	Europe	76.05	21399.46046
Netherlands	1983	14362381	Europe	76.25	21703.915
Netherlands	1984	14420022	Europe	76.32	22290.6277
Netherlands	1985	14491380	Europe	76.38	22787.38849
Netherlands	1986	14571875	Europe	76.36	23368.00461
Netherlands	1987	14665278	Europe	76.83	23651.32361
Netherlands	1988	14761339	Europe	77.03	24302.25513
Netherlands	1989	14848907	Europe	76.87	25225.01637
Netherlands	1990	14951510	Europe	77.05	26109.49388
Netherlands	1991	15066220	Europe	77.21	26530.06767
Netherlands	1992	15174244	Europe	77.42	26790.94961
Netherlands	1993	15274942	Europe	77.11	26960.7786
Netherlands	1994	15382198	Europe	77.6	27589.56463
Netherlands	1995	15459054	Europe	77.64	28303.36981
Netherlands	1996	15527809	Europe	77.65	29161.33172
Netherlands	1997	15604464	Europe	78.03	30246.13063
Netherlands	1998	15699259	Europe	78.12	31249.3731
Netherlands	1999	15801947	Europe	78.07	32505.09307
Netherlands	2000	15907853	Europe	78.24	33525.11132
Netherlands	2001	16017445	Europe	78.45	33908.08336
Netherlands	2002	16122830	Europe	78.53	33724.75778
Netherlands	2003	16223248	Europe	78.79	33666.42283
Netherlands	2004	16318199	Europe	79.38	34289.93315
Netherlands	2005	16407491	Europe	79.65	34724
Netherlands	2006	16491461	Europe	80	35653.39385
Netherlands	2007	16570613	Europe	79.762	36797.93332
Netherlands Antilles	1972	163778	Americas	70.4	11045.68301
Netherlands Antilles	1977	170574	Americas	72.12	17335.4979
Netherlands Antilles	1982	176526	Americas	73.75	20008.68575
Netherlands Antilles	1987	185666	Americas	74.5	17406.52904
Netherlands Antilles	1992	192002	Americas	74.468	19633.01635
Netherlands Antilles	1997	203533	Americas	74.579	23267.5569
Netherlands Antilles	2002	214258	Americas	74.996	22596.59692
Netherlands Antilles	2007	223472	Americas	75.112	22500.00097
New Caledonia	1967	96094	Oceania	60.18	20213.73265
New Caledonia	1972	125500	Oceania	61.2	32001.30686
New Caledonia	1977	136000	Oceania	65.75	30062.77613
New Caledonia	1982	145000	Oceania	68.35	24831.14901
New Caledonia	1987	158737	Oceania	69.98	24837.87139
New Caledonia	1992	175612	Oceania	71.48	36383.17017
New Caledonia	1997	192347	Oceania	72.723	36147.48534
New Caledonia	2002	207858	Oceania	75.082	32977.87344
New Caledonia	2007	221943	Oceania	76.058	31278.34502
New Zealand	1950	1908310	Oceania	69.29	11449.3763
New Zealand	1951	1947389	Oceania	69.16	10362.9881
New Zealand	1952	1994794	Oceania	69.39	10556.57566
New Zealand	1953	2047391	Oceania	70.24	10637.22008
New Zealand	1954	2092779	Oceania	70.35	11839.00284
New Zealand	1955	2136168	Oceania	70.48	11814.683
New Zealand	1956	2178289	Oceania	70.74	12186.70276
New Zealand	1957	2229407	Oceania	70.26	12247.39532
New Zealand	1958	2281533	Oceania	70.89	12437.61842
New Zealand	1959	2331122	Oceania	70.8	13039.678
New Zealand	1960	2371746	Oceania	71.26	12816.33036
New Zealand	1961	2432450	Oceania	70.98	13195.09699
New Zealand	1962	2488550	Oceania	71.24	13175.678
New Zealand	1963	2541350	Oceania	71.31	13719.2622
New Zealand	1964	2591950	Oceania	71.35	14107.05469
New Zealand	1965	2640400	Oceania	71.28	14730.24819
New Zealand	1966	2687550	Oceania	71.14	15384.75074
New Zealand	1967	2728150	Oceania	71.52	14463.91893
New Zealand	1968	2759000	Oceania	71.18	14279.12289
New Zealand	1969	2788500	Oceania	71.55	15586.75554
New Zealand	1970	2828050	Oceania	71.33	15150.92549
New Zealand	1971	2875300	Oceania	71.78	15674.73716
New Zealand	1972	2929100	Oceania	71.89	16046.03728
New Zealand	1973	2992300	Oceania	71.75	16823.02457
