country	year	gdpPercap
Sierra Leone	1991	1162.255421
Sierra Leone	1992	1068.696278
Sierra Leone	1993	1081.635876
Sierra Leone	1994	1094.219567
Sierra Leone	1995	968.999045
Sierra Leone	1996	719.3643416
Sierra Leone	1997	574.6481576
Sierra Leone	1998	558.4236676
Sierra Leone	1999	510.4244799
Sierra Leone	2000	517.6747972
Sierra Leone	2001	578.7214916
Sierra Leone	2002	699.489713
Sierra Leone	2003	723.6298974
Sierra Leone	2004	753.5561463
Sierra Leone	2005	790
Sierra Leone	2006	827.277571
Sierra Leone	2007	862.5407561
Singapore	1950	3533.036271
Singapore	1951	3331.421144
Singapore	1952	2315.138227
Singapore	1953	2762.900725
Singapore	1954	3166.358338
Singapore	1955	2912.645046
Singapore	1956	3204.489283
Singapore	1957	2843.104409
Singapore	1958	2849.149873
Singapore	1959	3202.784492
Singapore	1960	3426.03024
Singapore	1961	3782.960974
Singapore	1962	3674.735572
Singapore	1963	3907.516606
Singapore	1964	3827.089677
Singapore	1965	4181.248306
Singapore	1966	4527.162094
Singapore	1967	4977.41854
Singapore	1968	5566.626571
Singapore	1969	6236.47401
Singapore	1970	6993.761447
Singapore	1971	7704.604615
Singapore	1972	8597.756202
Singapore	1973	9392.458901
Singapore	1974	9803.177059
Singapore	1975	9965.818716
Singapore	1976	10537.02977
Singapore	1977	11210.08948
Singapore	1978	12025.08356
Singapore	1979	13004.7141
Singapore	1980	14103.68318
Singapore	1981	14781.25759
Singapore	1982	15169.16112
Singapore	1983	16265.91242
Singapore	1984	17312.22271
Singapore	1985	17037.03502
Singapore	1986	17417.20534
Singapore	1987	18861.53081
Singapore	1988	20542.92988
Singapore	1989	21986.22003
Singapore	1990	23142.79775
Singapore	1991	23983.76449
Singapore	1992	24769.8912
Singapore	1993	27040.1088
Singapore	1994	29303.24026
Singapore	1995	30793.47411
Singapore	1996	31934.80024
Singapore	1997	33519.4766
Singapore	1998	31918.24082
Singapore	1999	33981.15243
Singapore	2000	36834.84971
Singapore	2001	34910.70597
Singapore	2002	36023.1054
Singapore	2003	37024.31798
Singapore	2004	39796.66535
Singapore	2005	41479
Singapore	2006	44311.78928
Singapore	2007	47143.17964
Slovak Republic	1950	4937.839017
Slovak Republic	1951	4970.411872
Slovak Republic	1952	5074.659104
Slovak Republic	1953	4999.307811
Slovak Republic	1954	5150.732006
Slovak Republic	1955	5532.033914
Slovak Republic	1956	5797.496197
Slovak Republic	1957	6093.26298
Slovak Republic	1958	6502.623726
Slovak Republic	1959	6742.238031
Slovak Republic	1960	7205.561032
Slovak Republic	1961	7424.430114
Slovak Republic	1962	7481.107598
Slovak Republic	1963	7292.141169
Slovak Republic	1964	7578.137275
Slovak Republic	1965	7804.175584
Slovak Republic	1966	8097.451214
Slovak Republic	1967	8412.902397
Slovak Republic	1968	8777.18413
Slovak Republic	1969	8962.512606
Slovak Republic	1970	9121.124006
Slovak Republic	1971	9391.969294
Slovak Republic	1972	9674.167626
Slovak Republic	1973	9932.092651
Slovak Republic	1974	10216.41636
Slovak Republic	1975	10437.15553
Slovak Republic	1976	10524.37101
Slovak Republic	1977	10922.66404
Slovak Republic	1978	10983.18709
Slovak Republic	1979	11008.5129
Slovak Republic	1980	11259.06765
Slovak Republic	1981	11160.96629
Slovak Republic	1982	11348.54585
Slovak Republic	1983	11492.07554
Slovak Republic	1984	11735.03758
Slovak Republic	1985	11802.3231
Slovak Republic	1986	11999.8954
Slovak Republic	1987	12037.26758
Slovak Republic	1988	12284.15683
Slovak Republic	1989	12367.43654
Slovak Republic	1990	12007.54734
Slovak Republic	1991	10215.84381
Slovak Republic	1992	9498.467723
Slovak Republic	1993	9636.518229
Slovak Republic	1994	10195.81195
Slovak Republic	1995	10759.83561
Slovak Republic	1996	11482.62754
Slovak Republic	1997	12126.23065
Slovak Republic	1998	12564.3447
Slovak Republic	1999	12600.77218
Slovak Republic	2000	12689.75974
Slovak Republic	2001	13098.91143
Slovak Republic	2002	13638.77837
Slovak Republic	2003	14207.564
Slovak Republic	2004	14977.86553
Slovak Republic	2005	15881
Slovak Republic	2006	17190.05794
Slovak Republic	2007	18678.31435
Slovenia	1950	4513.624141
Slovenia	1951	4630.530413
Slovenia	1952	4215.041741
Slovenia	1953	4780.667116
Slovenia	1954	4982.079795
Slovenia	1955	5230.531852
Slovenia	1956	5068.952405
Slovenia	1957	5862.276629
Slovenia	1958	6052.967724
Slovenia	1959	6733.392634
Slovenia	1960	7092.191728
Slovenia	1961	7338.105373
Slovenia	1962	7402.303395
Slovenia	1963	8093.900949
Slovenia	1964	8786.397278
Slovenia	1965	8935.923965
Slovenia	1966	9327.264357
Slovenia	1967	9405.489397
Slovenia	1968	9523.351327
Slovenia	1969	10505.2074
Slovenia	1970	10926.29303
Slovenia	1971	12079.68763
Slovenia	1972	12383.4862
Slovenia	1973	12689.90726
Slovenia	1974	14199.74449
Slovenia	1975	14074.91729
Slovenia	1976	14373.87597
Slovenia	1977	15277.03017
Slovenia	1978	15980.39643
Slovenia	1979	16933.06969
Slovenia	1980	17645.21904
Slovenia	1981	17851.52134
Slovenia	1982	17866.72175
Slovenia	1983	17919.36275
Slovenia	1984	18272.76075
Slovenia	1985	18324.03926
Slovenia	1986	18979.16819
Slovenia	1987	18678.53492
Slovenia	1988	18334.5781
Slovenia	1989	18023.13215
Slovenia	1990	16645.76222
Slovenia	1991	15100.59008
Slovenia	1992	14214.71681
Slovenia	1993	14560.02315
Slovenia	1994	15279.5832
Slovenia	1995	15857.28478
Slovenia	1996	16392.54553
Slovenia	1997	17161.10735
Slovenia	1998	17747.88348
Slovenia	1999	18663.39949
Slovenia	2000	19399.68944
Slovenia	2001	19966.89487
Slovenia	2002	20660.01936
Slovenia	2003	21203.46336
Slovenia	2004	22113.22127
Slovenia	2005	23004
Slovenia	2006	24302.1641
Slovenia	2007	25768.25759
Solomon Islands	1967	1304.598869
Solomon Islands	1968	1324.794265
Solomon Islands	1969	1245.955542
Solomon Islands	1970	1266.603808
Solomon Islands	1971	1251.523535
Solomon Islands	1972	864.9742531
Solomon Islands	1973	929.9494697
Solomon Islands	1974	1132.359391
Solomon Islands	1975	962.5372251
Solomon Islands	1976	1057.784766
Solomon Islands	1977	1169.543666
Solomon Islands	1978	1231.068564
Solomon Islands	1979	1485.466254
Solomon Islands	1980	1348.152389
Solomon Islands	1981	1477.18112
Solomon Islands	1982	1467.396037
Solomon Islands	1983	1613.277043
Solomon Islands	1984	1579.086654
Solomon Islands	1985	1542.15331
Solomon Islands	1986	1792.378951
Solomon Islands	1987	1783.648762
Solomon Islands	1988	1797.146254
Solomon Islands	1989	1889.781502
Solomon Islands	1990	1870.128585
Solomon Islands	1991	1926.762128
Solomon Islands	1992	2109.894257
Solomon Islands	1993	2131.599928
Solomon Islands	1994	2261.806119
Solomon Islands	1995	2379.192904
Solomon Islands	1996	2350.192514
Solomon Islands	1997	2252.491044
Solomon Islands	1998	2230.066458
Solomon Islands	1999	2159.40957
Solomon Islands	2000	1802.023615
Solomon Islands	2001	1597.226
Solomon Islands	2002	1530.496068
Solomon Islands	2003	1587.568642
Solomon Islands	2004	1671.754987
Solomon Islands	2005	1712
Solomon Islands	2006	1772.027752
Solomon Islands	2007	1829.317402
Somalia	1950	1079.207231
Somalia	1951	1121.110831
Somalia	1952	1135.749842
Somalia	1953	1156.6622
Somalia	1954	1200.564364
Somalia	1955	1216.043777
Somalia	1956	1236.833051
Somalia	1957	1258.147413
Somalia	1958	1267.276121
Somalia	1959	1314.365667
Somalia	1960	1304.433808
Somalia	1961	1339.266096
Somalia	1962	1369.488336
Somalia	1963	1393.026006
Somalia	1964	1216.287303
Somalia	1965	1111.442231
Somalia	1966	1241.966412
Somalia	1967	1284.73318
Somalia	1968	1278.432413
Somalia	1969	1094.014922
Somalia	1970	1162.594196
Somalia	1971	1165.646435
Somalia	1972	1254.576127
Somalia	1973	1201.48101
Somalia	1974	933.7526131
Somalia	1975	1227.288477
Somalia	1976	1191.531043
Somalia	1977	1450.992513
Somalia	1978	1419.243233
Somalia	1979	1206.314609
Somalia	1980	1059.161404
Somalia	1981	1136.57766
Somalia	1982	1176.807031
Somalia	1983	1037.609689
Somalia	1984	1037.585015
Somalia	1985	1080.053472
Somalia	1986	1075.69939
Somalia	1987	1093.244963
Somalia	1988	1089.285829
Somalia	1989	1112.248005
Somalia	1990	1106.428383
Somalia	1991	1030.376258
Somalia	1992	926.9602964
Somalia	1993	933.055799
Somalia	1994	942.5293659
Somalia	1995	952.5046555
Somalia	1996	956.0964194
Somalia	1997	930.5964284
Somalia	1998	902.1050109
Somalia	1999	891.9126175
Somalia	2000	881.513623
Somalia	2001	868.9154401
Somalia	2002	882.0818218
Somalia	2003	895.7246272
Somalia	2004	914.0448487
Somalia	2005	932.9622145
Somalia	2006	929.0064498
Somalia	2007	926.1410683
South Africa	1950	4575.118246
South Africa	1951	4689.811455
South Africa	1952	4725.295531
South Africa	1953	4827.962565
South Africa	1954	5065.893365
South Africa	1955	5199.293634
South Africa	1956	5370.008789
South Africa	1957	5487.104219
South Africa	1958	5510.158666
South Africa	1959	5630.537219
South Africa	1960	5545.680612
South Africa	1961	5582.298033
South Africa	1962	5768.729717
South Africa	1963	6045.121124
South Africa	1964	6380.017449
South Africa	1965	6625.405496
South Africa	1966	6773.610634
South Africa	1967	7114.477971
South Africa	1968	7256.575637
South Africa	1969	7441.40345
South Africa	1970	7668.605316
South Africa	1971	7817.805088
South Africa	1972	7765.962636
South Africa	1973	7943.166859
South Africa	1974	8249.29841
South Africa	1975	8205.63482
South Africa	1976	8211.029508
South Africa	1977	8028.651439
South Africa	1978	8099.63844
South Africa	1979	8226.727023
South Africa	1980	8577.416087
South Africa	1981	8826.139801
South Africa	1982	8568.266228
South Africa	1983	8187.602078
South Africa	1984	8389.869422
South Africa	1985	8067.507027
South Africa	1986	7859.346878
South Africa	1987	7825.823398
South Africa	1988	7965.50168
South Africa	1989	7976.288378
South Africa	1990	7786.875847
South Africa	1991	7545.408308
South Africa	1992	7225.069258
South Africa	1993	7159.995287
South Africa	1994	7236.904058
South Africa	1995	7304.20064
South Africa	1996	7454.416557
South Africa	1997	7479.188244
South Africa	1998	7339.955533
South Africa	1999	7333.692093
South Africa	2000	7454.445716
South Africa	2001	7520.719617
South Africa	2002	7710.946444
South Africa	2003	7863.742183
South Africa	2004	8154.739066
South Africa	2005	8477
South Africa	2006	8870.083325
South Africa	2007	9269.657808
Spain	1950	3280.315024
Spain	1951	3576.315114
Spain	1952	3834.034742
Spain	1953	3787.808989
Spain	1954	4039.519387
Spain	1955	4163.500932
Spain	1956	4462.540356
Spain	1957	4564.80241
Spain	1958	4720.206871
Spain	1959	4571.300919
Spain	1960	4603.06757
Spain	1961	5149.129055
Spain	1962	5693.843879
Spain	1963	6221.104643
Spain	1964	6765.927648
Spain	1965	7136.520325
Spain	1966	7582.37058
Spain	1967	7993.512294
Spain	1968	8374.242965
Spain	1969	9039.406707
Spain	1970	9469.633593
Spain	1971	9918.210638
Spain	1972	10638.75131
Spain	1973	11481.02039
Spain	1974	12212.4568
Spain	1975	12507.47724
Spain	1976	12886.56515
Spain	1977	13236.92117
Spain	1978	13521.54896
Spain	1979	13589.12071
Spain	1980	13790.56055
Spain	1981	13765.38889
Spain	1982	13926.16997
Spain	1983	14203.10524
Spain	1984	14342.73031
Spain	1985	14568.70667
Spain	1986	14982.64885
Spain	1987	15764.98313
Spain	1988	16553.14424
Spain	1989	17355.7471
Spain	1990	18064.9166
Spain	1991	18472.90556
Spain	1992	18603.06452
Spain	1993	18374.86563
Spain	1994	18782.73427
Spain	1995	19272.14422
Spain	1996	19709.87114
Spain	1997	20445.29896
Spain	1998	21333.94306
Spain	1999	22286.3637
Spain	2000	23410.16483
Spain	2001	24221.7998
Spain	2002	24835.47166
Spain	2003	25564.28953
Spain	2004	26357.04829
Spain	2005	27270
Spain	2006	28006.12139
Spain	2007	28821.0637
Sri Lanka	1950	1033.499006
Sri Lanka	1951	1066.727067
Sri Lanka	1952	1083.53203
Sri Lanka	1953	1072.408072
Sri Lanka	1954	1070.874687
Sri Lanka	1955	1104.565372
Sri Lanka	1956	1084.424793
Sri Lanka	1957	1072.546602
Sri Lanka	1958	1076.228019
Sri Lanka	1959	1063.154395
Sri Lanka	1960	1072.214523
Sri Lanka	1961	1064.791374
Sri Lanka	1962	1074.47196
Sri Lanka	1963	1069.516435
Sri Lanka	1964	1094.231406
Sri Lanka	1965	1102.423994
Sri Lanka	1966	1064.710318
Sri Lanka	1967	1135.514326
Sri Lanka	1968	1192.496077
Sri Lanka	1969	1213.164954
Sri Lanka	1970	1244.908087
Sri Lanka	1971	1210.749793
Sri Lanka	1972	1213.39553
Sri Lanka	1973	1240.693361
Sri Lanka	1974	1261.617867
Sri Lanka	1975	1270.967393
Sri Lanka	1976	1287.13178
Sri Lanka	1977	1348.775651
Sri Lanka	1978	1407.645646
Sri Lanka	1979	1471.171474
Sri Lanka	1980	1525.224276
Sri Lanka	1981	1595.283135
Sri Lanka	1982	1648.079789
Sri Lanka	1983	1709.462642
Sri Lanka	1984	1771.429096
Sri Lanka	1985	1821.764742
Sri Lanka	1986	1885.813184
Sri Lanka	1987	1876.766827
Sri Lanka	1988	1898.766592
Sri Lanka	1989	1922.057129
Sri Lanka	1990	2019.404042
Sri Lanka	1991	2088.2386
Sri Lanka	1992	2153.739222
Sri Lanka	1993	2271.551038
Sri Lanka	1994	2365.597176
Sri Lanka	1995	2464.510802
Sri Lanka	1996	2529.764377
Sri Lanka	1997	2664.477257
Sri Lanka	1998	2762.238608
Sri Lanka	1999	2853.808899
Sri Lanka	2000	2997.689295
Sri Lanka	2001	2925.516103
Sri Lanka	2002	3015.378833
Sri Lanka	2003	3166.602557
Sri Lanka	2004	3310.199558
Sri Lanka	2005	3481
Sri Lanka	2006	3733.758383
Sri Lanka	2007	3970.095407
Sudan	1950	1551.835308
Sudan	1951	1582.367011
Sudan	1952	1615.991129
Sudan	1953	1646.641602
Sudan	1954	1680.017836
Sudan	1955	1714.446276
Sudan	1956	1844.530025
Sudan	1957	1770.337074
Sudan	1958	1793.531628
Sudan	1959	1952.425452
Sudan	1960	1935.052657
Sudan	1961	1882.94022
Sudan	1962	1959.593767
Sudan	1963	1852.464092
Sudan	1964	1785.068598
Sudan	1965	1860.806617
Sudan	1966	1789.810932
Sudan	1967	1687.997641
Sudan	1968	1744.145488
Sudan	1969	1802.847906
Sudan	1970	1679.153412
Sudan	1971	1745.172934
Sudan	1972	1659.652775
Sudan	1973	1473.985748
Sudan	1974	1574.271179
Sudan	1975	1720.493929
Sudan	1976	1974.007485
Sudan	1977	2202.988423
Sudan	1978	2094.279522
Sudan	1979	1808.20921
Sudan	1980	1760.99215
Sudan	1981	1739.513577
Sudan	1982	1895.544073
Sudan	1983	1811.714479
Sudan	1984	1660.506045
Sudan	1985	1495.82352
Sudan	1986	1508.831373
Sudan	1987	1507.819159
Sudan	1988	1494.415186
Sudan	1989	1574.459608
Sudan	1990	1405.310269
Sudan	1991	1458.843506
Sudan	1992	1492.197043
Sudan	1993	1494.995925
Sudan	1994	1483.560423
Sudan	1995	1488.269786
Sudan	1996	1524.285917
Sudan	1997	1632.210764
Sudan	1998	1680.619965
Sudan	1999	1758.198608
Sudan	2000	1874.01767
Sudan	2001	1933.185494
Sudan	2002	1993.398314
Sudan	2003	2077.545773
Sudan	2004	2125.873068
Sudan	2005	2249
Sudan	2006	2407.985391
Sudan	2007	2602.394995
Suriname	1950	3201.442822
Suriname	1970	4958.818153
Suriname	1971	5250.974776
Suriname	1972	5504.437533
Suriname	1973	5758.362368
Suriname	1974	5960.044466
Suriname	1975	5413.796145
Suriname	1976	5953.522616
Suriname	1977	6622.717308
Suriname	1978	7028.639787
Suriname	1979	6631.278039
Suriname	1980	6045.943926
Suriname	1981	6417.630332
Suriname	1982	6061.25039
Suriname	1983	5722.811051
Suriname	1984	5518.301344
Suriname	1985	6193.032015
Suriname	1986	6009.132795
Suriname	1987	5508.173487
Suriname	1988	5930.970631
Suriname	1989	6148.980195
Suriname	1990	5863.392028
Suriname	1991	5962.172592
Suriname	1992	5974.263637
Suriname	1993	5624.365243
Suriname	1994	5400.782166
Suriname	1995	5509.169045
Suriname	1996	5520.939489
Suriname	1997	5589.341453
Suriname	1998	5703.017143
Suriname	1999	5510.234273
Suriname	2000	5677.291874
Suriname	2001	5962.11352
Suriname	2002	6070.681316
Suriname	2003	6446.036724
Suriname	2004	6880.091518
Suriname	2005	7234
Suriname	2006	7615.754012
Suriname	2007	7987.271406
Swaziland	1950	1102.397435
Swaziland	1951	1139.296552
Swaziland	1952	1148.376626
Swaziland	1953	1165.394658
Swaziland	1954	1202.806522
Swaziland	1955	1211.968884
Swaziland	1956	1228.312196
Swaziland	1957	1244.708364
Swaziland	1958	1248.402625
Swaziland	1959	1288.366278
Swaziland	1960	1428.807539
Swaziland	1961	1571.422239
Swaziland	1962	1856.182125
Swaziland	1963	1913.558226
Swaziland	1964	2139.389556
Swaziland	1965	2410.438931
Swaziland	1966	2448.889151
Swaziland	1967	2613.101665
Swaziland	1968	2428.328658
Swaziland	1969	2464.775787
Swaziland	1970	3111.991308
Swaziland	1971	3080.012509
Swaziland	1972	3364.836625
Swaziland	1973	3451.35456
Swaziland	1974	3735.369045
Swaziland	1975	3763.752316
Swaziland	1976	3778.825334
Swaziland	1977	3781.410618
Swaziland	1978	3764.146586
Swaziland	1979	3701.564844
Swaziland	1980	3664.765943
Swaziland	1981	3793.140867
Swaziland	1982	3895.384018
Swaziland	1983	3782.510577
Swaziland	1984	3725.861208
Swaziland	1985	3817.840158
Swaziland	1986	3813.04017
Swaziland	1987	3984.839812
Swaziland	1988	3712.853493
Swaziland	1989	3787.596668
Swaziland	1990	3722.546981
Swaziland	1991	3646.200983
Swaziland	1992	3553.0224
Swaziland	1993	3561.05492
Swaziland	1994	3660.887229
Swaziland	1995	3771.594562
Swaziland	1996	3821.056931
Swaziland	1997	3876.76846
Swaziland	1998	3920.388185
Swaziland	1999	3989.513045
Swaziland	2000	4021.223575
Swaziland	2001	4046.533533
Swaziland	2002	4128.116943
Swaziland	2003	4206.802451
Swaziland	2004	4286.161857
Swaziland	2005	4384
Swaziland	2006	4439.528712
Swaziland	2007	4513.480643
Sweden	1950	8364.828768
Sweden	1951	8545.296586
Sweden	1952	8527.844662
Sweden	1953	8813.990774
Sweden	1954	9225.152633
Sweden	1955	9420.620992
Sweden	1956	9680.239638
Sweden	1957	9911.878226
Sweden	1958	10209.70983
Sweden	1959	10636.33094
Sweden	1960	11183.12944
Sweden	1961	11690.64609
Sweden	1962	12329.44192
Sweden	1963	12906.36165
Sweden	1964	13839.08238
Sweden	1965	14409.93874
Sweden	1966	14897.89006
Sweden	1967	15258.29697
Sweden	1968	15841.82295
Sweden	1969	16615.07701
Sweden	1970	17380.25592
Sweden	1971	17313.08853
Sweden	1972	17832.02464
Sweden	1973	18503.18045
Sweden	1974	18860.88036
Sweden	1975	19179.67177
Sweden	1976	19195.78047
Sweden	1977	18855.72521
Sweden	1978	19217.41608
Sweden	1979	19934.46561
Sweden	1980	20411.32375
Sweden	1981	20524.70759
Sweden	1982	20667.38125
Sweden	1983	21209.63345
Sweden	1984	22140.9169
Sweden	1985	22642.16415
Sweden	1986	22960.83959
Sweden	1987	23586.92927
Sweden	1988	23962.27119
Sweden	1989	24357.83168
Sweden	1990	24740.45183
Sweden	1991	24488.92001
Sweden	1992	23880.01683
Sweden	1993	23254.13698
Sweden	1994	23752.07681
Sweden	1995	24361.30683
Sweden	1996	24628.87784
Sweden	1997	25266.59499
Sweden	1998	26173.14884
Sweden	1999	27328.73948
Sweden	2000	28447.86072
Sweden	2001	28695.77327
Sweden	2002	29341.63093
Sweden	2003	29852.5413
Sweden	2004	31027.89129
Sweden	2005	31995
Sweden	2006	33156.20545
Sweden	2007	33859.74835
Switzerland	1950	13867.60715
Switzerland	1951	14816.89924
Switzerland	1952	14734.23275
Switzerland	1953	15055.82564
Switzerland	1954	15739.39579
Switzerland	1955	16626.4855
Switzerland	1956	17501.93196
Switzerland	1957	17909.48973
Switzerland	1958	17284.27073
Switzerland	1959	18161.48966
Switzerland	1960	19059.00518
Switzerland	1961	20041.21634
Switzerland	1962	20431.0927
Switzerland	1963	20977.26759
Switzerland	1964	21712.09454
Switzerland	1965	22190.77302
Switzerland	1966	22533.03847
Switzerland	1967	22966.14432
Switzerland	1968	23522.13088
Switzerland	1969	24527.55211
Switzerland	1970	25862.8192
Switzerland	1971	26593.26926
Switzerland	1972	27195.11304
Switzerland	1973	27851.75724
Switzerland	1974	28174.32841
Switzerland	1975	26353.03028
Switzerland	1976	26270.86866
Switzerland	1977	26982.29052
Switzerland	1978	27023.43582
Switzerland	1979	27617.11846
Switzerland	1980	28732.36608
Switzerland	1981	29003.26953
Switzerland	1982	28397.71512
Switzerland	1983	28396.88917
Switzerland	1984	29128.18896
Switzerland	1985	29967.6008
Switzerland	1986	30273.42434
Switzerland	1987	30281.70459
Switzerland	1988	30971.58824
Switzerland	1989	32031.32878
Switzerland	1990	32875.77966
Switzerland	1991	32207.74413
Switzerland	1992	31871.5303
Switzerland	1993	31515.65427
Switzerland	1994	31599.61928
Switzerland	1995	31530.76934
Switzerland	1996	31589.72381
Switzerland	1997	32135.32301
Switzerland	1998	33039.50454
Switzerland	1999	33349.65383
Switzerland	2000	34386.90248
Switzerland	2001	34569.38136
Switzerland	2002	34480.95771
Switzerland	2003	34183.28306
Switzerland	2004	34864.09237
Switzerland	2005	35520
Switzerland	2006	36523.09834
Switzerland	2007	37506.41907
Syria	1950	1426.514259
Syria	1951	1338.237439
Syria	1952	1643.485354
Syria	1953	1815.401613
Syria	1954	2028.311401
Syria	1955	1781.598864
Syria	1956	2052.075936
Syria	1957	2117.234893
Syria	1958	1770.705165
Syria	1959	1780.435521
Syria	1960	1754.115881
Syria	1961	1834.436184
Syria	1962	2193.037133
Syria	1963	2118.066241
Syria	1964	2092.619404
Syria	1965	2016.5636
Syria	1966	1798.565681
Syria	1967	1881.923632
Syria	1968	1886.377916
Syria	1969	2164.487571
Syria	1970	2011.952205
Syria	1971	2131.744908
Syria	1972	2571.423014
Syria	1973	2268.969837
Syria	1974	2717.192349
Syria	1975	3132.966475
Syria	1976	3354.097855
Syria	1977	3195.484582
Syria	1978	3352.551695
Syria	1979	3352.447532
Syria	1980	3622.76152
Syria	1981	3828.276561
Syria	1982	3761.837715
Syria	1983	3672.151858
Syria	1984	3391.510347
Syria	1985	3465.704641
Syria	1986	3173.697773
Syria	1987	3116.774285
Syria	1988	3405.240706
Syria	1989	2994.310223
Syria	1990	3108.50552
Syria	1991	3215.597847
Syria	1992	3340.542768
Syria	1993	3589.27707
Syria	1994	3756.412248
Syria	1995	3873.193305
Syria	1996	4029.170894
Syria	1997	4014.238972
Syria	1998	4199.150579
Syria	1999	3956.238739
Syria	2000	3935.642892
Syria	2001	3969.802618
Syria	2002	4090.925331
Syria	2003	4026.547505
Syria	2004	4031.852005
Syria	2005	4059
Syria	2006	4144.835527
Syria	2007	4184.548089
Taiwan	1950	1064.100714
Taiwan	1951	1113.333184
Taiwan	1952	1206.947913
Taiwan	1953	1278.499657
Taiwan	1954	1356.815915
Taiwan	1955	1419.976833
Taiwan	1956	1449.465184
Taiwan	1957	1507.86129
Taiwan	1958	1562.085741
Taiwan	1959	1630.24058
Taiwan	1960	1679.609606
Taiwan	1961	1740.861311
Taiwan	1962	1822.879028
Taiwan	1963	1938.910509
Taiwan	1964	2118.473387
Taiwan	1965	2297.808004
Taiwan	1966	2442.393391
Taiwan	1967	2643.858681
Taiwan	1968	2828.83567
Taiwan	1969	3022.679676
Taiwan	1970	3300.736289
Taiwan	1971	3652.203544
Taiwan	1972	4062.523897
Taiwan	1973	4505.87746
Taiwan	1974	4481.238056
Taiwan	1975	4618.243589
Taiwan	1976	5169.231377
Taiwan	1977	5596.519826
Taiwan	1978	6252.784539
Taiwan	1979	6656.700817
Taiwan	1980	6995.031783
Taiwan	1981	7302.76212
Taiwan	1982	7426.354774
Taiwan	1983	7923.0301
Taiwan	1984	8653.915924
Taiwan	1985	8973.481519
Taiwan	1986	9903.312959
Taiwan	1987	11054.56175
Taiwan	1988	11821.52204
Taiwan	1989	12683.80301
Taiwan	1990	13361.45062
Taiwan	1991	14233.5143
Taiwan	1992	15215.6579
Taiwan	1993	16120.59037
Taiwan	1994	17154.21489
Taiwan	1995	18108.61451
Taiwan	1996	19107.52043
Taiwan	1997	20206.82098
Taiwan	1998	20944.27222
Taiwan	1999	21984.53742
Taiwan	2000	23094.57288
Taiwan	2001	22434.19675
Taiwan	2002	23235.42329
Taiwan	2003	23879.03074
Taiwan	2004	25238.82357
Taiwan	2005	26069
Taiwan	2006	27248.06789
Taiwan	2007	28718.27684
Tajikistan	1950	1910.975399
Tajikistan	1973	4643.645536
Tajikistan	1990	3377.864335
Tajikistan	1991	3006.965969
Tajikistan	1992	1992.226462
Tajikistan	1993	1643.501401
Tajikistan	1994	1273.598239
Tajikistan	1995	1097.88248
Tajikistan	1996	899.2840135
Tajikistan	1997	898.4787457
Tajikistan	1998	928.5457512
Tajikistan	1999	944.1041591
Tajikistan	2000	1001.500467
Tajikistan	2001	1080.510897
Tajikistan	2002	1158.352685
Tajikistan	2003	1249.689467
Tajikistan	2004	1353.051607
Tajikistan	2005	1413
Tajikistan	2006	1470.417943
Tajikistan	2007	1562.447949
Tanzania	1950	654.2147474
Tanzania	1951	719.4214136
Tanzania	1952	716.6500721
Tanzania	1953	674.3520331
Tanzania	1954	711.1398898
Tanzania	1955	710.0446967
Tanzania	1956	700.3209546
Tanzania	1957	698.5356073
Tanzania	1958	685.8759443
Tanzania	1959	700.2048249
Tanzania	1960	708.8732109
Tanzania	1961	681.1430074
Tanzania	1962	722.0038073
Tanzania	1963	745.3554182
Tanzania	1964	763.2382601
Tanzania	1965	767.493011
Tanzania	1966	840.3351177
Tanzania	1967	848.2186575
Tanzania	1968	865.714502
Tanzania	1969	855.2692446
Tanzania	1970	877.543692
Tanzania	1971	886.772556
Tanzania	1972	915.9850592
Tanzania	1973	914.855883
Tanzania	1974	907.3857544
Tanzania	1975	926.814218
Tanzania	1976	964.4967812
Tanzania	1977	962.4922932
Tanzania	1978	961.3123962
Tanzania	1979	944.861986
Tanzania	1980	925.3205083
Tanzania	1981	888.53655
Tanzania	1982	874.2426069
Tanzania	1983	845.0458846
Tanzania	1984	840.9091566
Tanzania	1985	814.6994659
Tanzania	1986	816.7308128
Tanzania	1987	831.8220794
Tanzania	1988	840.7083629
Tanzania	1989	844.4603166
Tanzania	1990	850.8079326
Tanzania	1991	844.6338737
Tanzania	1992	825.682454
Tanzania	1993	808.5873455
Tanzania	1994	790.9000514
Tanzania	1995	794.02156
Tanzania	1996	813.6033871
Tanzania	1997	789.1862231
Tanzania	1998	798.1164552
Tanzania	1999	806.1046172
Tanzania	2000	826.2347663
Tanzania	2001	857.5876173
Tanzania	2002	899.0742111
Tanzania	2003	929.8552649
Tanzania	2004	972.4813552
Tanzania	2005	1018
Tanzania	2006	1059.574215
Tanzania	2007	1107.482182
Thailand	1950	712.3980906
Thailand	1951	740.1431574
Thailand	1952	757.7974177
Thailand	1953	815.4598831
Thailand	1954	783.3604441
Thailand	1955	823.9790442
Thailand	1956	810.6167294
Thailand	1957	793.5774148
Thailand	1958	796.7036273
Thailand	1959	865.0414418
Thailand	1960	940.1232335
Thailand	1961	958.9932686
Thailand	1962	1002.199172
Thailand	1963	1050.67602
Thailand	1964	1088.709678
Thailand	1965	1140.354963
Thailand	1966	1231.341652
Thailand	1967	1295.46066
Thailand	1968	1361.448726
Thailand	1969	1426.508711
Thailand	1970	1477.261574
Thailand	1971	1503.774105
