"","Part","Curr.Vol","Curr.Price","Curr.Profit","Max.price","Min.price","get.variables(lprecH)"
"3861","7315-3417-000",1,301.85,0.289647176,332.035,271.665,271.665
"3862","7315-3655-000",1,37.3,0.331099196,41.03,33.57,33.57
"3863","7315-3964-000",2,47.71,0.285160344,52.481,42.939,42.939
"3864","7315-3965-000",3,14.69,0.378488768,16.159,13.221,16.159
"3865","7315-4069-000",4,13.84,0.28341763,15.224,12.456,15.224
"3866","7315-4083-000",1,14.3,0.474125874,15.73,12.87,12.87
"3867","7315-4085-000",4,12.87,0.354506605,14.157,11.583,14.157
"3868","7315-4087-000",31,16.62774194,0.284871765,18.290516134,14.964967746,18.290516134
"3869","7315-4091-000",316,46.36018987,0.243251453,50.996208857,41.724170883,50.996208857
"3870","7315-4096-000",112,73.41401786,0.308857422,80.755419646,66.072616074,80.755419646
"3871","7315-4097-000",1,12.44,0.468649518,13.684,11.196,11.196
"3872","7315-4100-000",12,12.78166667,0.327161299,14.059833337,11.503500003,14.059833337
"3873","7315-4103-000",30,38.82333333,0.277453421,42.705666663,34.940999997,42.705666663
"3874","7315-4104-000",72,41.79472222,0.285668711,45.974194442,37.615249998,45.974194442
"3875","7315-4105-000",51,49.52039216,0.289633108,54.472431376,44.568352944,54.472431376
"3876","7315-4106-000",160,4.34625,0.285245902,4.780875,3.911625,4.780875
"3877","7315-4107-000",391,4.975473146,0.300358279,5.4730204606,4.4779258314,4.4779258314
"3878","7315-4140-000",165,39.79812121,0.291665969,43.777933331,35.818309089,43.777933331
"3879","7315-4141-000",6,56.33666667,0.319330217,61.970333337,50.703000003,61.970333337
"3880","7315-4144-000",19,42.67736842,0.286766066,46.945105262,38.409631578,46.945105262
"3881","7315-4145-000",20,42.47,0.301577584,46.717,38.223,46.717
"3882","7315-4148-000",9,77.18,0.330468458,84.898,69.462,84.898
"3883","7315-4170-000",3,42.40333333,0.29219401,46.643666663,38.162999997,46.643666663
"3884","7315-4171-000",4,46.015,0.384928828,50.6165,41.4135,50.6165
"3885","7315-4172-000",18,76.67333333,0.289213981,84.340666663,69.005999997,84.340666663
"3886","7315-4173-000",4,32.8825,0.316125599,36.17075,29.59425,36.17075
"3887","7315-4941-000",3,7.593333333,0.495171203,8.3526666663,6.8339999997,8.3526666663
"3888","7315-4942-000",5,7.974,0.310509155,8.7714,7.1766,8.7714
"3889","7315-4943-000",4,14.33,0.469818562,15.763,12.897,15.763
"3890","7315-4945-000",34,105.3352941,0.277070419,115.86882351,94.80176469,115.86882351
"3891","7315-4947-000",37,43.50432432,0.326050222,47.854756752,39.153891888,47.854756752
"3892","7315-4950-000",12,70.05666667,0.333349194,77.062333337,63.051000003,77.062333337
"3893","7315-4952-000",9,39.13222222,0.183395326,43.045444442,35.218999998,43.045444442
"3894","7315-4953-000",1,105.11,0.298544382,115.621,94.599,94.599
"3895","7315-4957-000",1,203.95,0.432458936,224.345,183.555,183.555
"3896","7315-4971-000",277,48.87805054,0.227526401,53.765855594,43.990245486,53.765855594
"3897","7315-4972-000",481,42.84172557,0.3513372,47.125898127,38.557553013,38.557553013
"3898","7315-4973-000",16,187.735,0.178266573,206.5085,168.9615,206.5085
"3899","7315-4973-700",5,13.86,0.468542569,15.246,12.474,15.246
"3900","7315-4974-400",26,15.71230769,0.289092333,17.283538459,14.141076921,17.283538459
"3901","7315-4974-700",32,244.25125,0.262786526,268.676375,219.826125,268.676375
"3902","7315-4974-900",9,32.6,0.280265849,35.86,29.34,35.86
"3903","7315-4975-000",41,27.39682927,0.288416854,30.136512197,24.657146343,30.136512197
"3904","7315-4975-100",119,30.65042017,0.248368701,33.715462187,27.585378153,33.715462187
"3905","7315-4975-200",146,26.12938356,0.02559969,28.742321916,25.4604794409729,28.742321916
"3906","7315-4976-000",90,69.682,0.204977214,76.6502,62.7138,76.6502
"3907","7315-4976-100",49,124.8304082,0.222842747,137.31344902,112.34736738,137.31344902
"3908","7315-4985-000",5,65.362,0.403017044,71.8982,58.8258,71.8982
"3909","7315-4987-000",5,9.05,0.548508287,9.955,8.145,9.955
"3910","7315-4988-200",13,11.10923077,0.467179061,12.220153847,9.998307693,12.220153847
"3911","7315-5018-800",12,2.48,0.237903226,2.728,2.232,2.728
"3912","7315-5019-000",12,2.48,0.237903226,2.728,2.232,2.728
"3913","7315-5024-700",12,2.55,0.241830065,2.805,2.295,2.805
"3914","7315-5031-800",9,94.37333333,0.464643967,103.810666663,84.935999997,103.810666663
"3915","7315-5061-900",1,9.96,0.468875502,10.956,8.964,8.964
"3916","7315-5063-500",5,37.46,0.28494394,41.206,33.714,41.206
"3917","7315-5063-600",5,50.512,0.286822933,55.5632,45.4608,55.5632
"3918","7315-5063-700",1,41.07,0.292184076,45.177,36.963,36.963
"3919","7315-5064-300",1,3559.42,0.28865096,3915.362,3203.478,3203.478
"3920","7315-5064-700",1,255.7,0.241102855,281.27,230.13,230.13
"3921","7315-5064-800",1,461.98,0.288822027,508.178,415.782,415.782
"3922","7315-5066-600",2,98.32,0.291903987,108.152,88.488,88.488
"3923","7315-5067-000",28,56.70071429,0.437579522,62.370785719,51.030642861,62.370785719
"3924","7315-5067-300",4,13.71,0.294857768,15.081,12.339,15.081
"3925","7315-5068-200",1,47.35,0.291024287,52.085,42.615,42.615
"3926","7315-5068-300",7,84.88857143,0.331964592,93.377428573,76.399714287,93.377428573
"3927","7315-5068-400",41,36.19902439,0.247311611,39.818926829,32.579121951,39.818926829
"3928","7315-5068-700",2,64.57,0.481028341,71.027,58.113,58.113
"3929","7315-5068-800",3,256.0533333,0.288794001,281.65866663,230.44799997,281.65866663
"3930","7315-5069-300",4,24.6,0.297357724,27.06,22.14,27.06
"3931","7315-5069-400",3,23.99,0.292066139,26.389,21.591,26.389
"3932","7315-5069-500",6,31.80833333,0.442913283,34.989166663,28.627499997,34.989166663
"3933","7315-5072-900",6,10.85,0.286635945,11.935,9.765,11.935
"3934","7315-5076-100",12,341.9516667,0.28383641,376.14683337,307.75650003,376.14683337
"3935","7315-5077-000",6,26.53,0.29482347,29.183,23.877,29.183
"3936","7315-5077-200",1,98.96,0.292643492,108.856,89.064,89.064
"3937","7315-5078-100",1,375.81,0.255634496,413.391,338.229,338.229
"3938","7315-5081-100",1,288.61,0.196389591,317.471,259.749,259.749
"3939","7315-5092-800",2,255.18,0.288345482,280.698,229.662,229.662
"3940","7315-5108-000",16,100.485625,0.139547323,110.5341875,90.4370625,110.5341875
"3941","7319-0001-000",32,60.155,0.269101696,66.1705,54.1395,66.1705
"3942","7319-0002-000",3645,80.02300412,0.192885105,88.025304532,72.020703708,72.020703708
"3943","7319-0003-000",4,68.43,0.190778898,75.273,61.587,75.273
"3944","7319-0004-000",15,103.0313333,0.057005312,113.33446663,97.1579999994575,113.33446663
"3945","7319-0005-000",20,45.22,0.249259177,49.742,40.698,49.742
"3946","7319-0007-000",621,99.40531401,0.175790976,109.345845411,89.464782609,89.464782609
"3947","7319-0008-000",36,81.01888889,0.195592249,89.120777779,72.917000001,89.120777779
"3948","7401-2028-000",2,892.36,0.286084092,981.596,803.124,803.124
"3949","7401-2084-000",1,366.77,0.521062246,403.447,330.093,330.093
"3950","7401-2425-000",2,267.43,0.354223535,294.173,240.687,240.687
"3951","7401-3480-020",3,1239.646667,0.383162944,1363.6113337,1115.6820003,1363.6113337
"3952","7401-5162-010",29,39.2,0.597633709,43.12,35.28,43.12
"3953","7401-5162-020",2,47.07,0.528468239,51.777,42.363,42.363
"3954","7401-5216-170",1,232.22,0.43506158,255.442,208.998,208.998
"3955","7401-5300-000",2,11315.93,0.487852965,12447.523,10184.337,10184.337
"3956","7401-5476-010",1,96.23,0.55460875,105.853,86.607,86.607
"3957","7401-5567-000",1,1132.65,0.266287026,1245.915,1019.385,1019.385
"3958","7401-5567-020",1,1573.12,0.501258645,1730.432,1415.808,1415.808
"3959","7401-5577-050",32,188.7734375,0.130543393,207.65078125,169.89609375,207.65078125
"3960","7401-5900-020",1,12427.58,0.611653274,13670.338,11184.822,11184.822
"3961","7401-5900-060",1,25338.97,-0.005268959,27872.867,25472.4799940322,25472.4799940322
"3962","7401-9901-010",2,802.625,-0.001576078,882.8875,803.88999960475,803.88999960475
"3963","7401-9926-020",2,3348.49,0.002763932,3683.339,3339.23500133732,3339.23500133732
"3964","7401-9926-040",1,14666.77,0.001992941,16133.447,14637.5399927294,14637.5399927294
"3965","7408-5312-020",1,185688.3,-0.007542371,204257.13,187088.830048959,187088.830048959
"3966","7421-2214-000",13,186.0138462,0.393047664,204.61523082,167.41246158,204.61523082
"3967","7421-2788-000",140,33.42335714,0.478006185,36.765692854,30.081021426,36.765692854
"3968","7421-2788-010",112,24.73508929,0.425072103,27.208598219,22.261580361,27.208598219
"3969","7421-5155-000",5,75.39,0.534129195,82.929,67.851,82.929
"3970","7421-9923-050",33,177.2033333,0.612072076,194.92366663,159.48299997,194.92366663
"3971","7500-1170-010",1,10518.33,0.085255929,11570.163,9621.58000432143,9621.58000432143
"3972","7500-1344-020",1,2455.11,-0.049170913,2700.621,2575.83000021543,2575.83000021543
"3973","7500-1356-020",1,574.9,0.344564272,632.39,517.41,517.41
"3974","7500-2425-010",1,8794.18,0.306897289,9673.598,7914.762,7914.762
"3975","7500-2436-000",1,829.12,0.208329313,912.032,746.208,746.208
"3976","7500-2799-010",23,374.0773913,0.487571742,411.48513043,336.66965217,411.48513043
"3977","7500-4650-010",3,43.47,0.299210183,47.817,39.123,47.817
"3978","7500-4650-040",88,41.60431818,0.596359644,45.764749998,37.443886362,45.764749998
"3979","7506-2206-050",1,1163.42,0.304034656,1279.762,1047.078,1047.078
"3980","7506-5900-000",4,4021.2275,-0.040227145,4423.35025,4182.99000172049,4423.35025
"3981","7506-5900-010",6,5153.093333,0.225345876,5668.4026663,4637.7839997,5668.4026663
"3982","7506-5900-020",2,6130.71,0.09632408,6743.781,5540.1749995032,5540.1749995032
"3983","7506-5900-060",5,3842.658,0.109593932,4226.9238,3458.3922,4226.9238
"3984","7506-5900-090",5,3553.772,0.225918827,3909.1492,3198.3948,3909.1492
"3985","7506-9926-000",1,519.2,0.115716487,571.12,467.28,467.28
"3986","7710-2999-000",1,1057.6,0.497673979,1163.36,951.84,951.84
"3987","7710-5027-040",1,26918.5,0.17950183,29610.35,24226.65,24226.65
"3988","7711-0000-070",1,249.84,0.238032341,274.824,224.856,224.856
"3989","7711-0000-080",1,122.31,0.186166299,134.541,110.079,110.079
"3990","7711-0000-180",2,4.38,0.2956621,4.818,3.942,3.942
"3991","7711-0000-340",2,16.28,0.28009828,17.908,14.652,14.652
"3992","7711-0000-520",12,3.8575,0.108662778,4.24325,3.47175,4.24325
"3993","7719-2206-180",6,888.02,0.269089285,976.822,799.218,976.822
"3994","7720-0023-071",2,46.95,0.16485623,51.645,42.255,42.255
"3995","7720-0023-072",1,87.4,0.187185355,96.14,78.66,78.66
"3996","7720-0023-192",7,36.02,0.276116443,39.622,32.418,39.622
"3997","7720-1107-501",10,35.621,0.281631622,39.1831,32.0589,39.1831
"3998","7720-1526-080",72,61.26277778,0.783301443,67.389055558,55.136500002,67.389055558
"3999","7720-1840-860",4,26.62,0.493613824,29.282,23.958,29.282
"4000","7720-1845-110",1,107.72,0.4494987,118.492,96.948,96.948
"4001","7720-1854-480",1,36.77,0.578732662,40.447,33.093,33.093
"4002","7721-0020-008",1,87.31,0.264803573,96.041,78.579,78.579
"4003","7721-0030-012",1,115.62,0.276855215,127.182,104.058,104.058
"4004","7721-0030-028",1,11.97,0.153717627,13.167,10.773,10.773
"4005","7721-0040-063",1,3.22,0.639751553,3.542,2.898,2.898
"4006","7721-0041-227",1,53.62,0.09306229,58.982,48.6300000102,48.6300000102
"4007","7721-0041-350",2,35.28,0.278911565,38.808,31.752,31.752
"4008","7721-0042-366",1,374.27,0.343815962,411.697,336.843,336.843
"4009","7721-0042-438",8,40.085,0.227734814,44.0935,36.0765,44.0935
"4010","7721-0042-479",1,96.05,0.192816242,105.655,86.445,86.445
"4011","7721-0042-633",2,1419.075,0.324334514,1560.9825,1277.1675,1277.1675
"4012","7721-0042-634",2,466.85,0.403694977,513.535,420.165,420.165
"4013","7721-0042-635",2,525.45,0.372195261,577.995,472.905,472.905
"4014","7721-0042-683",2,430.405,0.163613341,473.4455,387.3645,387.3645
"4015","7721-0042-834",1,118.82,0.474078438,130.702,106.938,106.938
"4016","7721-0044-318",4,71.63,0.260016753,78.793,64.467,78.793
"4017","7721-0044-454",1,3557.88,0.335902279,3913.668,3202.092,3202.092
"4018","7721-0044-754",1,47.71,0.395724167,52.481,42.939,42.939
"4019","7721-0044-764",4,15.115,0.375289448,16.6265,13.6035,16.6265
"4020","7721-0044-791",1,146.8,0.266008174,161.48,132.12,132.12
"4021","7721-0044-803",2,1.37,0.558394161,1.507,1.233,1.233
"4022","7721-0044-882",1,390.66,0.263195618,429.726,351.594,351.594
"4023","7721-0045-180",20,70.52,0.297199376,77.572,63.468,77.572
"4024","7721-0045-223",4,145.3575,0.002081076,159.89325,145.05499999533,159.89325
"4025","7721-0045-261",1,10.43,0.143815916,11.473,9.387,9.387
"4026","7721-0045-390",4,410.11,0.488173905,451.121,369.099,451.121
"4027","7721-0045-926",10,163.008,0.264698665,179.3088,146.7072,179.3088
"4028","7721-0045-927",8,174.78875,0.285451724,192.267625,157.309875,192.267625
"4029","7721-0046-161",1,12.86,0.139191291,14.146,11.574,11.574
"4030","7721-0046-916",1,346.78,0.268873637,381.458,312.102,312.102
"4031","7721-0047-044",1,2948.58,0.320957885,3243.438,2653.722,2653.722
"4032","7721-0047-701",7,136.2742857,0.107210248,149.90171427,122.64685713,149.90171427
"4033","7721-0047-720",3,375.9133333,0.323186195,413.50466663,338.32199997,413.50466663
"4034","7721-0047-925",1,613.46,-0.004939197,674.806,616.48999979162,616.48999979162
"4035","7721-0047-931",8,156.9325,0.001354085,172.62575,156.720000055738,172.62575
"4036","7721-0047-946",1,35.21,0.25362113,38.731,31.689,31.689
"4037","7721-0048-025",1,841.73,0.023309137,925.903,822.11000011299,822.11000011299
"4038","7721-0048-474",8,410.515,0.248294825,451.5665,369.4635,451.5665
"4039","7721-0048-534",2,4796.945,0.335519794,5276.6395,4317.2505,4317.2505
"4040","7721-0048-718",2,107.835,0.215282608,118.6185,97.0515,97.0515
"4041","7721-0048-939",1,2163.07,-0.055356507,2379.377,2282.80999959649,2282.80999959649
"4042","7721-0048-947",7,419.9528571,0.091717778,461.94814281,381.435714182036,461.94814281
"4043","7721-0060-182",2,168.495,0.295557732,185.3445,151.6455,151.6455
"4044","7721-0070-493",1,54.19,0.379959402,59.609,48.771,48.771
"4045","7721-0070-522",2,9.29,0.441334769,10.219,8.361,8.361
"4046","7721-0080-006",7,144.01,-0.002212148,158.411,144.32857143348,158.411
"4047","7721-0091-513",2,141.96,0.262890955,156.156,127.764,127.764
"4048","7721-0091-582",1,955.2,0.274769682,1050.72,859.68,859.68
"4049","7721-0096-052",1,231.48,0.307283567,254.628,208.332,208.332
"4050","7721-0097-146",2,17.985,0.073950514,19.7835,16.65500000571,16.65500000571
"4051","7721-0097-677",2,48.52,0.288231657,53.372,43.668,43.668
"4052","7721-0097-680",4,17.6875,0.719717314,19.45625,15.91875,19.45625
"4053","7721-0098-223",10,3.554,0.644625774,3.9094,3.1986,3.9094
"4054","7721-0098-654",1,429.41,0.350737058,472.351,386.469,386.469
"4055","7721-0099-146",2,23.77,0.313630627,26.147,21.393,21.393
"4056","7721-0099-404",1,359.75,0.323002085,395.725,323.775,323.775
"4057","7721-0099-434",4,18.19,0.249037933,20.009,16.371,20.009
"4058","7721-0099-478",1,18.11,0.350082827,19.921,16.299,16.299
"4059","7721-0099-592",1,9.29,0.441334769,10.219,8.361,8.361
"4060","7721-0101-327",5,72.932,0.30250096,80.2252,65.6388,80.2252
"4061","7721-0101-905",1,1392.43,0.321739692,1531.673,1253.187,1253.187
"4062","7721-0101-925",4,271.84,0.168352707,299.024,244.656,299.024
"4063","7721-0102-151",1,1062.31,0.263407103,1168.541,956.079,956.079
"4064","7721-0102-349",2,2480.095,0.247524792,2728.1045,2232.0855,2232.0855
"4065","7722-8500-100",76,28.21368421,0.41865183,31.035052631,25.392315789,31.035052631
"4066","7722-8501-200",11,117.4772727,0.071673438,129.22499997,109.057272678727,129.22499997
"4067","7724-0100-100",777,30.94658945,0.354672184,34.041248395,27.851930505,27.851930505
"4068","7724-0111-000",8,105.39375,0.255458697,115.933125,94.854375,115.933125
"4069","7724-0311-000",9,97.71666667,0.297265336,107.488333337,87.945000003,107.488333337
"4070","7724-1020-500",1438,22.63014604,0.521647463,24.893160644,20.367131436,20.367131436
"4071","7724-1021-200",768,42.05877604,0.571109565,46.264653644,37.852898436,37.852898436
"4072","7724-1022-500",3863,67.463562,0.529780048,74.2099182,60.7172058,60.7172058
"4073","7724-1023-500",14763,96.33038678,0.546388023,105.963425458,86.697348102,105.963425458
"4074","7724-1024-000",412,179.3392476,0.546976854,197.27317236,161.40532284,161.40532284
"4075","7724-1025-400",336,474.6604762,0.449639128,522.12652382,427.19442858,522.12652382
"4076","7724-1026-200",6,2004.901667,0.218596756,2205.3918337,1804.4115003,2205.3918337
"4077","7724-1030-500",16,30.67125,0.621469617,33.738375,27.604125,33.738375
"4078","7724-1031-200",248,57.96641129,0.684545486,63.763052419,52.169770161,63.763052419
"4079","7724-1032-500",204,112.3257353,0.68688404,123.55830883,101.09316177,123.55830883
"4080","7724-1033-500",2546,131.5741791,0.631413001,144.73159701,118.41676119,118.41676119
"4081","7724-1035-400",202,829.1200495,0.643472308,912.03205445,746.20804455,912.03205445
"4082","7724-1053-500",5,208.214,0.063578818,229.0354,194.975999988948,229.0354
"4083","7724-1061-200",68,34.07823529,-0.03199817,37.486058819,35.1686764561094,37.486058819
"4084","7724-1152-500",4,103.66,0.039648852,114.026,99.55000000168,114.026
"4085","7724-1155-400",3,954.7933333,0.042885371,1050.27266663,913.846666973103,1050.27266663
"4086","7724-3020-500",1060,23.52234906,0.508818791,25.874583966,21.170114154,21.170114154
"4087","7724-3021-200",639,43.57410016,0.551188862,47.931510176,39.216690144,39.216690144
"4088","7724-3022-500",2520,80.76143254,0.513557887,88.837575794,72.685289286,72.685289286
"4089","7724-3023-500",13074,104.6807404,0.479936782,115.14881444,94.21266636,115.14881444
"4090","7724-3024-000",390,186.3394359,0.456552407,204.97337949,167.70549231,167.70549231
"4091","7724-3025-400",267,566.4829588,0.383702648,623.13125468,509.83466292,623.13125468
"4092","7724-3026-200",1,3597.14,0.540206942,3956.854,3237.426,3237.426
"4093","7724-3030-500",20,31.706,0.607077525,34.8766,28.5354,34.8766
"4094","7724-3031-200",213,61.73230047,0.623462809,67.905530517,55.559070423,67.905530517
"4095","7724-3032-500",181,110.2414917,0.552479714,121.26564087,99.21734253,121.26564087
"4096","7724-3033-500",2252,132.4002176,0.481449434,145.64023936,119.16019584,119.16019584
"4097","7724-3035-400",193,855.5869948,0.478658926,941.14569428,770.02829532,941.14569428
"4098","7724-3064-000",78,295.3362821,0.579324395,324.86991031,265.80265389,324.86991031
"4099","7724-3065-700",8,1973.32625,0.584717682,2170.658875,1775.993625,2170.658875
"4100","7724-3072-300",6,226.7066667,0.568215903,249.37733337,204.03600003,249.37733337
"4101","7724-3073-500",5,337.248,0.492836132,370.9728,303.5232,370.9728
"4102","7724-3101-200",10,71.284,-0.018629707,78.4124,72.612000033788,78.4124
"4103","7724-3120-100",35,18.374,0.479108678,20.2114,16.5366,20.2114
"4104","7724-3120-500",1,59.02,0.678414097,64.922,53.118,53.118
"4105","7724-3121-000",32,82.9715625,0.350812967,91.26871875,74.67440625,91.26871875
"4106","7724-5020-500",166,46.15012048,0.69462545,50.765132528,41.535108432,50.765132528
"4107","7724-5021-000",183,96.65704918,0.757645193,106.322754098,86.991344262,106.322754098
"4108","7724-5022-000",268,149.0593657,0.673116316,163.96530227,134.15342913,163.96530227
"4109","7724-5025-000",35,1240.945143,0.636333412,1365.0396573,1116.8506287,1365.0396573
"4110","7724-5026-000",18,4862.9,0.546077101,5349.19,4376.61,5349.19
"4111","7724-5030-500",174,72.44896552,0.904805761,79.693862072,65.204068968,79.693862072
"4112","7724-5031-000",417,145.1121343,0.760385419,159.62334773,130.60092087,130.60092087
"4113","7724-5032-000",1694,214.6927037,0.675858364,236.16197407,193.22343333,193.22343333
"4114","7724-5035-000",47,2249.886596,0.705728714,2474.8752556,2024.8979364,2474.8752556
"4115","7724-5040-500",29,62.67,0.737431428,68.937,56.403,68.937
"4116","7724-5041-000",8,117.62,0.742858357,129.382,105.858,129.382
"4117","7724-5042-000",25,200.4368,0.695165758,220.48048,180.39312,220.48048
"4118","7724-5045-000",44,1646.061364,0.669718212,1810.6675004,1481.4552276,1810.6675004
"4119","7724-5080-500",68,33.35205882,0.701755778,36.687264702,30.016852938,36.687264702
"4120","7724-5081-000",84,67.32309524,0.760957288,74.055404764,60.590785716,74.055404764
"4121","7724-5082-000",163,99.5808589,0.677074708,109.53894479,89.62277301,109.53894479
"4122","7724-5085-000",33,891.4863636,0.682634212,980.63499996,802.33772724,980.63499996
"4123","7724-5086-000",1,1730.4,0.10642626,1903.44,1557.36,1557.36
"4124","7724-5111-000",59,79.97118644,0.652724498,87.968305084,71.974067796,87.968305084
"4125","7724-5112-000",267,133.7004869,0.549375694,147.07053559,120.33043821,147.07053559
"4126","7724-5115-000",44,1146.973409,0.532820865,1261.6707499,1032.2760681,1261.6707499
"4127","7724-5131-000",14,102.7828571,0.757880692,113.06114281,92.50457139,113.06114281
"4128","7724-5132-000",77,156.5681818,0.665643365,172.22499998,140.91136362,172.22499998
"4129","7724-5135-000",58,1267.467759,0.635143001,1394.2145349,1140.7209831,1394.2145349
"4130","7724-5140-500",15,58.74666667,0.738277349,64.621333337,52.872000003,64.621333337
"4131","7724-5141-000",65,101.0558462,0.736282908,111.16143082,90.95026158,111.16143082
"4132","7724-5142-000",173,179.6717341,0.707678197,197.63890751,161.70456069,197.63890751
"4133","7724-5145-000",12,1444.5,0.648789662,1588.95,1300.05,1588.95
"4134","7724-5190-500",194,61.14206186,0.635869144,67.256268046,55.027855674,67.256268046
"4135","7724-5191-000",35,116.7311429,0.677750337,128.40425719,105.05802861,128.40425719
"4136","7724-5192-000",79,213.6555696,0.653120277,235.02112656,192.29001264,235.02112656
"4137","7724-5200-500",328,67.60560976,0.67233786,74.366170736,60.845048784,74.366170736
"4138","7724-5201-000",40,124.40725,0.650010349,136.847975,111.966525,136.847975
"4139","7724-5202-000",56,213.3026786,0.610370073,234.63294646,191.97241074,234.63294646
"4140","7724-5210-500",110,47.08118182,0.524674016,51.789300002,42.373063638,51.789300002
"4141","7724-5211-000",24,102.5229167,0.600995712,112.77520837,92.27062503,112.77520837
"4142","7724-5212-000",86,171.0005814,0.530200156,188.10063954,153.90052326,188.10063954
"4143","7724-5231-000",86,97.0077907,0.783287605,106.70856977,87.30701163,106.70856977
"4144","7724-5232-000",325,156.9297231,0.759956245,172.62269541,141.23675079,172.62269541
"4145","7724-5235-000",43,1447.21093,0.721462791,1591.932023,1302.489837,1591.932023
"4146","7724-5240-500",44,63.62568182,0.729840366,69.988250002,57.263113638,69.988250002
"4147","7724-5241-000",152,126.5669079,0.762838149,139.22359869,113.91021711,139.22359869
"4148","7724-5242-000",423,217.8851537,0.724153484,239.67366907,196.09663833,196.09663833
"4149","7724-5245-000",6,1938.263333,0.717329431,2132.0896663,1744.4369997,2132.0896663
"4150","7724-5251-000",14,260.2928571,0.669948684,286.32214281,234.26357139,286.32214281
"4151","7724-5252-000",6,470.1283333,0.596532153,517.14116663,423.11549997,517.14116663
"4152","7724-5271-000",20,119.736,0.562717144,131.7096,107.7624,131.7096
"4153","7724-5272-000",52,216.4263462,0.409007506,238.06898082,194.78371158,238.06898082
"4154","7724-5275-000",3,1893.6,0.590027813,2082.96,1704.24,2082.96
"4155","7724-5311-000",7,90.98571429,0.58327838,100.084285719,81.887142861,100.084285719
"4156","7724-5312-000",33,156.8393939,0.563836776,172.52333329,141.15545451,172.52333329
"4157","7724-5315-000",16,1276.87375,0.477163463,1404.561125,1149.186375,1404.561125
"4158","7724-5500-100",215,14.12688372,0.292228573,15.539572092,12.714195348,15.539572092
"4159","7724-5500-500",19,40.32421053,0.569737392,44.356631583,36.291789477,44.356631583
"4160","7724-6002-000",24,86.5875,0.465420336,95.24625,77.92875,95.24625
"4161","7724-6005-000",12,537.4025,0.381276914,591.14275,483.66225,591.14275
"4162","7724-6012-000",90,296.7187778,0.357472788,326.39065558,267.04690002,326.39065558
"4163","7724-6015-000",16,2681.310625,0.364335119,2949.4416875,2413.1795625,2949.4416875
"4164","7724-7002-000",196,229.2440816,0.413784078,252.16848976,206.31967344,252.16848976
"4165","7724-7010-100",60,8.238,0.340758275,9.0618,7.4142,9.0618
"4166","7724-7010-500",6,39.82166667,0.468086887,43.803833337,35.839500003,43.803833337
"4167","7724-7011-000",1,86.2,0.561484919,94.82,77.58,77.58
"4168","7724-7020-100",142,13.80725352,0.571209254,15.187978872,12.426528168,15.187978872
"4169","7724-7020-500",6,53.41666667,0.57475819,58.758333337,48.075000003,58.758333337
"4170","7724-7021-000",2,98.39,0.558491717,108.229,88.551,88.551
"4171","7724-7031-200",40,87.642,0.305678214,96.4062,78.8778,96.4062
"4172","7724-7032-300",139,166.8210791,0.324578135,183.50318701,150.13897119,183.50318701
"4173","7724-7041-200",163,95.35312883,0.412605774,104.888441713,85.817815947,104.888441713
"4174","7724-7042-300",167,176.6851497,0.41738747,194.35366467,159.01663473,194.35366467
"4175","7724-7051-000",51,64.59882353,0.551327348,71.058705883,58.138941177,71.058705883
"4176","7724-7052-000",230,118.044087,0.480497338,129.8484957,106.2396783,129.8484957
"4177","7724-7060-100",20,16.491,0.345339882,18.1401,14.8419,18.1401
"4178","7724-8021-000",57,125.9524561,0.448583356,138.54770171,113.35721049,138.54770171
"4179","7724-8022-200",57,211.1278947,0.351316114,232.24068417,190.01510523,232.24068417
"4180","7724-8033-000",77,274.1979221,0.407636156,301.61771431,246.77812989,301.61771431
"4181","7724-8035-200",41,1749.389512,0.394536101,1924.3284632,1574.4505608,1924.3284632
"4182","7750-0010-425",26,562.0711538,0.556042384,618.27826918,505.86403842,618.27826918
"4183","7750-0011-522",1,16.08,0.125621891,17.688,14.472,14.472
"4184","7750-0011-565",1,19.9,0.101507538,21.89,17.91,17.91
"4185","7750-0011-566",12,34.6975,0.412157456,38.16725,31.22775,38.16725
"4186","7750-0011-586",17,24.21411765,0.383198912,26.635529415,21.792705885,26.635529415
"4187","7750-0011-644",7,55.53571429,0.492707395,61.089285719,49.982142861,61.089285719
"4188","7750-0011-645",6,14.23666667,0.220674315,15.660333337,12.813000003,15.660333337
"4189","7750-0011-648",52,51.34634615,0.346185969,56.480980765,46.211711535,56.480980765
"4190","7750-0011-649",26,22.64807692,0.359021822,24.912884612,20.383269228,24.912884612
"4191","7750-0011-792",1,205.74,0.514678721,226.314,185.166,185.166
"4192","7750-0013-099",2,119.93,0.320270158,131.923,107.937,107.937
"4193","7750-0013-358",1,11.28,0.353723404,12.408,10.152,10.152
"4194","7750-0013-462",1,132.04,0.146773705,145.244,118.836,118.836
"4195","7750-0013-889",11,436.4245455,0.431823058,480.06700005,392.78209095,480.06700005
"4196","7750-0013-890",26,197.4761538,0.629012656,217.22376918,177.72853842,217.22376918
"4197","7750-0034-402",1,59.65,0.281978206,65.615,53.685,53.685
"4198","7750-0034-946",160,30.0735,0.271588774,33.08085,27.06615,33.08085
"4199","7750-0034-947",1,102.52,0.540187281,112.772,92.268,92.268
"4200","7750-0034-950",28,574.1982143,0.40328657,631.61803573,516.77839287,631.61803573
"4201","7750-0034-981",40,28.5585,0.373794142,31.41435,25.70265,31.41435
